customerID,gender,ContractedDate,CancelledDate,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn
4522-AKYLR,Female,29/12/1968,,Yes,Month-to-month,Yes,Electronic check,54.8,731.3,0,0,No
0221-WMXNQ,Male,22/08/1994,,Yes,Month-to-month,No,Electronic check,75.35,273.4,1,0,No
0303-UNCIP,Male,04/04/1986,,Yes,One year,No,Mailed check,65,2531.8,0,0,No
9947-OTFQU,Male,13/12/1987,06/08/2018,Yes,Month-to-month,Yes,Electronic check,74.4,1074.3,0,0,Yes
0322-YINQP,Male,30/10/1952,21/03/2015,Yes,Month-to-month,Yes,Mailed check,48.55,48.55,0,0,Yes
0959-WHOKV,Male,27/04/1958,,Yes,One year,Yes,Electronic check,99,4298.45,0,0,No
4075-JFPGR,Female,27/06/1957,,Yes,One year,Yes,Electronic check,93.5,4619.55,5,0,No
4629-NRXKX,Female,14/04/1977,08/05/2007,Yes,Month-to-month,No,Electronic check,70.4,147.15,0,0,Yes
9514-JDSKI,Male,29/03/1983,09/10/2013,No,Month-to-month,No,Electronic check,40.2,40.2,0,0,Yes
3282-ZISZV,Male,25/12/1984,,Yes,One year,No,Credit card (automatic),83.7,2633.3,0,0,No
3675-YDUPJ,Male,17/07/1982,,Yes,Month-to-month,Yes,Mailed check,19.85,193.05,0,0,No
4111-BNXIF,Female,18/06/1979,,No,Two year,Yes,Electronic check,59.55,4103.9,0,0,No
7017-VFHAY,Female,03/03/1965,,Yes,Two year,No,Credit card (automatic),115.1,7008.15,0,0,No
6655-LHBYW,Male,17/08/1995,,Yes,One year,No,Credit card (automatic),114.35,5791.1,0,0,No
4959-JOSRX,Female,27/10/1976,12/08/2004,Yes,Month-to-month,Yes,Credit card (automatic),44.6,80.55,0,0,Yes
5046-NUHWD,Female,01/06/1974,,No,Month-to-month,Yes,Electronic check,45,1228.65,4,0,No
7273-TEFQD,Male,13/12/1997,15/10/2019,No,Month-to-month,Yes,Electronic check,41.15,132.2,0,0,Yes
3606-TWKGI,Male,09/12/1964,23/04/2022,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,0,1,Yes
7529-ZDFXI,Male,05/08/1956,,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,5,0,No
7605-BDWDC,Female,26/12/1993,,No,Two year,Yes,Bank transfer (automatic),49.85,1520.1,0,0,No
1950-KSVVJ,Female,11/02/1968,,Yes,One year,No,Mailed check,113.3,5032.25,0,0,No
0123-CRBRT,Female,07/08/1996,,Yes,Two year,No,Mailed check,88.1,5526.75,2,0,No
6292-TOSSS,Male,10/07/1989,,Yes,Two year,No,Bank transfer (automatic),24.9,1195.25,0,0,No
3197-ARFOY,Female,18/03/1966,,Yes,Month-to-month,Yes,Mailed check,105,2007.25,0,0,No
6323-AYBRX,Male,30/01/1992,03/08/2005,Yes,Two year,No,Mailed check,19.35,1099.6,0,2,Yes
7014-ZZXAW,Female,08/06/1988,,Yes,Two year,Yes,Credit card (automatic),24.25,1732.95,0,0,No
4385-GZQXV,Female,08/06/1967,29/07/2014,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,0,1,Yes
7633-MVPUY,Male,17/03/1978,,Yes,Two year,Yes,Electronic check,59.75,3450.15,0,0,No
6366-ZGQGL,Male,27/11/1997,09/12/2020,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,0,0,Yes
4716-HHKQH,Male,21/10/1976,,Yes,Month-to-month,No,Electronic check,107.05,2172.05,0,0,No
5940-AHUHD,Male,23/12/1999,01/04/2013,Yes,Month-to-month,No,Mailed check,70.6,70.6,0,0,Yes
6432-TWQLB,Male,10/02/1999,30/12/2010,Yes,Month-to-month,Yes,Electronic check,85.4,401.1,0,0,Yes
4484-GLZOU,Female,22/09/1951,13/04/2009,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,0,5,Yes
3179-GBRWV,Male,21/11/1988,,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,0,0,No
8645-KWHJO,Male,26/06/1968,,No,Month-to-month,Yes,Electronic check,55,771.95,0,0,No
4130-MZLCC,Female,13/11/2000,,Yes,Month-to-month,No,Bank transfer (automatic),50.55,244.75,0,0,No
0314-TKOSI,Female,04/09/1986,,Yes,Month-to-month,No,Mailed check,55.15,322.9,0,0,No
8229-MYEJZ,Female,01/10/1971,,Yes,Month-to-month,No,Electronic check,51.2,498.25,0,0,No
2080-SRCDE,Female,27/08/1982,,Yes,Month-to-month,No,Mailed check,25.4,25.4,0,0,No
9577-WJVCQ,Female,11/09/1955,,Yes,Month-to-month,No,Mailed check,54.45,3687.75,0,0,No
9512-UIBFX,Male,20/07/1979,15/01/2018,Yes,Month-to-month,No,Mailed check,95.15,1779.95,0,2,Yes
6202-DYYFX,Female,19/09/1992,,Yes,One year,Yes,Credit card (automatic),76,1783.6,0,0,No
3808-HFKDE,Female,04/06/1966,,Yes,Month-to-month,Yes,Electronic check,44.35,927.15,0,0,No
5583-SXDAG,Male,09/01/1999,05/04/2008,Yes,Month-to-month,No,Electronic check,70,70,0,0,Yes
3488-PGMQJ,Male,07/07/1974,02/02/2016,Yes,Month-to-month,Yes,Electronic check,74.5,606.55,0,0,Yes
3580-REOAC,Male,09/04/1994,05/11/2003,Yes,Month-to-month,Yes,Credit card (automatic),44.85,435.4,0,0,Yes
7534-BFESC,Male,04/01/1996,04/05/2012,Yes,Month-to-month,Yes,Electronic check,76.1,1712.7,0,0,Yes
3727-OWVYD,Male,15/04/1954,,Yes,One year,No,Mailed check,61.2,2021.2,0,0,No
2294-SALNE,Male,19/11/1971,,Yes,One year,No,Mailed check,86.8,1940.8,0,0,No
4847-TAJYI,Female,14/04/1955,,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,0,0,No
1563-IWQEX,Female,05/06/1992,,Yes,Month-to-month,No,Mailed check,19.7,220.35,2,0,No
8203-XJZRC,Male,18/10/1957,,Yes,Month-to-month,No,Mailed check,20.25,20.25,0,0,No
6556-DBKZF,Female,10/11/1996,,Yes,Two year,No,Electronic check,76.05,5436.45,0,0,No
6851-WEFYX,Male,10/03/1979,,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,3,0,No
2985-JUUBZ,Male,17/11/1955,,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,0,0,No
6390-DSAZX,Female,01/08/1963,22/06/2009,Yes,Month-to-month,Yes,Mailed check,73.6,73.6,0,0,Yes
0895-LMRSF,Male,28/11/1980,,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,0,0,No
8098-LLAZX,Female,08/05/1957,24/10/2003,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,0,0,Yes
8266-VBFQL,Male,29/11/1982,,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,0,0,No
8181-YHCMF,Female,16/07/1996,,No,Two year,No,Credit card (automatic),60.3,4109,0,1,No
2240-HSJQD,Male,02/02/1954,,Yes,Month-to-month,Yes,Mailed check,81.85,3141.7,0,0,No
1248-DYXUB,Male,16/05/1977,,Yes,Two year,No,Mailed check,24.8,1229.1,0,0,No
0265-EDXBD,Male,02/02/1977,23/12/2016,Yes,Month-to-month,Yes,Electronic check,74.9,2303.35,0,0,Yes
4115-BNPJY,Male,29/05/1984,,Yes,Two year,No,Mailed check,75.55,2054.4,4,0,No
3167-SNQPL,Male,13/09/1980,,Yes,Month-to-month,No,Electronic check,101.15,3741.85,0,2,No
4091-TVOCN,Male,29/03/2000,,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,0,0,No
1098-TDVUQ,Female,25/02/1993,,Yes,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,0,0,No
7277-OZCGZ,Female,23/06/1973,,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,0,0,No
1557-EMYVT,Female,07/10/1999,,Yes,Two year,No,Credit card (automatic),115.05,4895.1,0,0,No
2799-ARNLO,Female,26/11/1992,,Yes,Month-to-month,Yes,Electronic check,69.35,341.6,0,0,No
7563-BIUPC,Male,11/07/1960,13/01/2016,Yes,Month-to-month,Yes,Electronic check,80.6,415.55,0,0,Yes
5027-YOCXN,Male,02/10/1965,,Yes,One year,No,Credit card (automatic),110.05,5686.4,0,0,No
3973-SKMLN,Male,29/05/1995,,Yes,Two year,Yes,Credit card (automatic),19.9,1355.1,0,0,No
2321-OMBXY,Female,21/12/1984,06/12/2020,Yes,One year,No,Credit card (automatic),80.3,3058.65,0,3,Yes
2840-XANRC,Male,09/07/1956,22/07/2013,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,0,2,Yes
6745-JEFZB,Male,26/10/1983,,Yes,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,0,0,No
5020-ZSTTY,Female,23/07/1996,17/07/2014,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,0,5,Yes
9880-TDQAC,Female,06/06/1980,,No,Two year,Yes,Electronic check,60,4264,0,0,No
8705-WZCYL,Male,08/03/1987,,Yes,Month-to-month,Yes,Electronic check,44.8,44.8,0,0,No
7102-JJVTX,Female,25/08/1999,,Yes,One year,No,Mailed check,48.6,422.3,1,0,No
8626-PTQGE,Male,21/09/1954,,No,Two year,Yes,Bank transfer (automatic),60.05,4176.7,0,0,No
4983-CLMLV,Female,25/10/2000,,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,4,0,No
5701-YVSVF,Female,23/06/1974,,Yes,Month-to-month,Yes,Electronic check,82.9,880.05,0,0,No
5804-LEPIM,Female,27/12/1973,05/05/2012,Yes,Month-to-month,Yes,Electronic check,70.35,139.05,0,0,Yes
5697-GOMBF,Female,07/04/1963,,No,Month-to-month,Yes,Electronic check,35.9,973.65,0,0,No
2739-CACDQ,Female,20/11/1990,,Yes,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,3,0,No
9385-EHGDO,Female,09/10/2002,,Yes,Two year,Yes,Mailed check,19.85,739.35,0,0,No
9498-FIMXL,Female,05/03/1987,,Yes,One year,Yes,Mailed check,19.2,161.95,0,0,No
2379-GYFLQ,Male,12/01/1952,,Yes,One year,Yes,Credit card (automatic),94.9,4422.95,0,0,No
0122-OAHPZ,Female,22/10/1976,06/11/2005,Yes,Month-to-month,Yes,Electronic check,73.85,511.25,0,0,Yes
2868-SNELZ,Female,26/02/1977,26/05/2018,Yes,Month-to-month,No,Mailed check,80.6,155.8,0,0,Yes
4322-RCYMT,Male,26/01/1978,01/06/2009,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,0,6,Yes
6680-NENYN,Female,18/07/1999,01/07/2010,Yes,Two year,Yes,Electronic check,104.6,4759.85,0,4,Yes
2088-IEBAU,Female,31/10/1972,,Yes,Two year,Yes,Electronic check,88.15,6148.45,0,0,No
7982-VCELR,Female,22/08/1967,,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,0,0,No
1343-EHPYB,Male,30/08/1985,03/02/2017,Yes,Month-to-month,Yes,Electronic check,103.4,6603,0,4,Yes
6035-BXTTY,Female,22/06/1970,,Yes,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,0,0,No
6885-PKOAM,Female,18/04/1961,,Yes,Two year,No,Credit card (automatic),85.75,6223.8,0,0,No
7520-HQWJU,Female,03/01/1970,,Yes,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,0,0,No
9639-BUJXT,Male,25/06/1954,,Yes,One year,No,Mailed check,20.5,1328.15,0,0,No
5924-SNGKP,Female,26/05/2001,,Yes,One year,Yes,Credit card (automatic),20.25,865,4,0,No
0021-IKXGC,Female,22/06/1962,,Yes,Month-to-month,Yes,Electronic check,72.1,72.1,0,0,No
2034-GDRCN,Female,26/11/1971,19/07/2015,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,0,1,Yes
8966-SNIZF,Female,29/04/1958,,Yes,Two year,No,Bank transfer (automatic),19.45,1303.5,0,1,No
6243-OZGFH,Female,06/03/1961,,No,Month-to-month,Yes,Electronic check,44.95,996.85,0,0,No
4654-DLAMQ,Female,22/05/1979,,Yes,One year,No,Bank transfer (automatic),97,6430.9,0,0,No
0513-RBGPE,Male,08/08/1974,,Yes,Two year,Yes,Credit card (automatic),62.8,2278.75,5,0,No
5160-UXJED,Male,31/12/1953,,Yes,One year,No,Mailed check,44.6,681.4,2,0,No
4115-NZRKS,Female,23/09/1972,,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,0,0,No
0219-YTZUE,Male,07/01/1998,19/05/2020,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,0,0,Yes
0623-IIHUG,Female,12/06/1966,16/10/2004,No,Month-to-month,Yes,Electronic check,41.9,840.1,0,1,Yes
4572-DVCGN,Female,07/11/2002,23/03/2011,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,0,0,Yes
3351-NGXYI,Female,29/03/2001,,Yes,Month-to-month,Yes,Electronic check,54.1,889,0,0,No
8984-EYLLL,Male,11/12/1961,,Yes,Two year,Yes,Electronic check,105.25,6823.4,0,0,No
9057-MSWCO,Male,08/08/2002,08/08/2009,No,Month-to-month,No,Credit card (automatic),30.75,805.1,0,0,Yes
9833-TGFHX,Male,18/04/1979,,Yes,One year,No,Electronic check,97.1,4016.75,0,0,No
9294-TDIPC,Male,09/04/1960,,Yes,Month-to-month,No,Mailed check,20.2,83.75,0,0,No
5229-DTFYB,Female,28/12/1987,,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,0,0,No
0104-PPXDV,Male,04/09/1988,,Yes,One year,No,Credit card (automatic),50.3,2878.55,0,0,No
5176-LMJXE,Female,20/07/1956,,Yes,Two year,Yes,Mailed check,20.55,945.7,4,0,No
3583-KRKMD,Male,03/05/1987,,Yes,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,2,0,No
1010-DIAUQ,Male,12/10/1967,02/01/2016,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,0,0,Yes
9069-LGEUL,Male,28/08/1963,,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406,0,0,No
7302-ZHMHP,Female,11/03/1963,,Yes,Month-to-month,No,Mailed check,19.15,19.15,0,0,No
9571-EDEBV,Male,15/02/1980,,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,0,0,No
3520-FJGCV,Male,21/12/1955,,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,0,0,No
6563-VRERX,Male,22/04/1969,,Yes,One year,No,Mailed check,20.6,690.25,0,0,No
0259-GBZSH,Male,09/09/1976,01/06/2006,Yes,Month-to-month,Yes,Electronic check,85.65,181.5,0,0,Yes
6122-EFVKN,Male,17/11/1984,,No,Two year,No,Mailed check,35.75,830.8,1,0,No
2805-EDJPQ,Female,16/01/1983,,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,0,0,No
6862-CQUMB,Male,23/02/1979,,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,0,No
7156-MXBJE,Female,12/08/1985,,Yes,One year,No,Credit card (automatic),85.1,3662.25,0,0,No
6158-HDPXZ,Male,03/07/1984,,No,Month-to-month,No,Mailed check,25.35,25.35,0,0,No
9601-BRXPO,Female,12/03/1995,04/11/2020,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,0,2,Yes
2863-IMQDR,Female,09/09/1982,,Yes,Two year,No,Electronic check,89.65,5308.7,0,0,No
5686-CMAWK,Male,05/02/2003,,Yes,One year,No,Electronic check,86.75,1410.25,0,0,No
5651-CRHKQ,Female,11/12/1976,,Yes,One year,Yes,Bank transfer (automatic),86.2,3339.05,0,0,No
6905-NIQIN,Male,31/08/1981,07/08/2009,Yes,Month-to-month,No,Mailed check,50.65,50.65,0,0,Yes
8204-YJCLA,Male,23/11/1974,,No,Two year,Yes,Bank transfer (automatic),64.8,4732.35,0,0,No
5167-ZFFMM,Male,09/09/1996,12/09/2011,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,0,0,Yes
6583-SZVGP,Male,19/11/1990,,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,0,0,No
4895-TMWIR,Male,24/03/1972,29/04/2016,Yes,Month-to-month,No,Mailed check,19.95,214.75,0,0,Yes
0533-BNWKF,Female,11/12/1953,19/10/2018,Yes,Month-to-month,Yes,Electronic check,85.45,4874.7,0,4,Yes
1708-PBBOA,Female,06/09/1981,,No,One year,Yes,Electronic check,54.75,2348.45,2,0,No
8782-LKFPK,Male,25/03/1960,,Yes,Month-to-month,Yes,Mailed check,90.4,4063,0,0,No
5522-JBWMO,Male,10/02/1957,,Yes,Month-to-month,No,Electronic check,44,44,0,0,No
3597-MVHJT,Female,21/06/1956,,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,0,No
9774-NRNAU,Male,07/12/1962,,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,0,0,No
0224-RLWWD,Female,26/09/1964,,Yes,Month-to-month,Yes,Electronic check,44.3,89.3,0,0,No
9967-ATRFS,Female,15/09/1981,,Yes,Month-to-month,No,Mailed check,19.9,367.55,0,0,No
3951-NJCVI,Female,18/02/1986,,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,0,0,No
2977-CEBSX,Female,28/06/1978,,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,0,0,No
0177-PXBAT,Male,07/11/1992,,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,0,0,No
6599-CEBNN,Female,25/03/1966,18/07/2009,Yes,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,0,0,Yes
2519-ERQOJ,Male,16/10/1989,,No,Month-to-month,Yes,Electronic check,54.6,1803.7,0,0,No
5876-QMYLD,Female,13/03/1987,,Yes,One year,No,Mailed check,20.05,415.1,4,0,No
2277-AXSDC,Female,12/08/1997,,Yes,One year,No,Bank transfer (automatic),19.75,624.15,0,0,No
9442-JTWDL,Female,09/02/1954,,Yes,One year,No,Credit card (automatic),20.05,237.7,0,0,No
0979-PHULV,Male,17/01/2002,11/12/2003,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,0,7,Yes
3067-SVMTC,Female,06/09/1954,,Yes,One year,No,Bank transfer (automatic),55.9,3848.8,0,0,No
5495-GPSRW,Male,16/11/1995,,Yes,Two year,Yes,Mailed check,19.7,419.4,3,0,No
7606-BPHHN,Male,05/09/1992,,Yes,Two year,Yes,Credit card (automatic),19.8,1468.75,0,0,No
4742-DRORA,Male,16/06/1951,,Yes,One year,Yes,Bank transfer (automatic),95.4,5812,0,0,No
0111-KLBQG,Male,25/05/1975,,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,0,0,No
4800-VHZKI,Female,04/06/1956,02/12/2007,Yes,Month-to-month,Yes,Mailed check,19.9,19.9,0,0,Yes
7989-CHGTL,Male,20/12/1999,07/01/2020,Yes,Month-to-month,Yes,Mailed check,19.6,19.6,0,0,Yes
0334-GDDSO,Male,30/04/1991,13/03/2021,Yes,Month-to-month,Yes,Electronic check,81.35,233.7,0,0,Yes
4163-NCJAK,Female,17/07/1997,,Yes,One year,Yes,Bank transfer (automatic),24.45,1066.15,0,0,No
5233-AOZUF,Female,05/11/2002,,Yes,Month-to-month,Yes,Electronic check,74.95,2149.05,0,0,No
5973-EJGDP,Male,27/02/1974,,Yes,Month-to-month,Yes,Electronic check,87.35,4473,0,0,No
1996-DBMUS,Female,12/07/1955,,Yes,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,0,0,No
7916-VCCPB,Female,11/03/1984,,Yes,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,5,0,No
4686-GEFRM,Male,07/06/1979,,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,0,0,No
5249-QYHEX,Female,26/01/1986,,Yes,Two year,Yes,Mailed check,24.8,1024.7,0,0,No
0578-SKVMF,Female,03/11/1973,18/09/2006,Yes,Month-to-month,No,Electronic check,83.3,1845.9,0,4,Yes
5564-NEMQO,Female,05/07/1973,30/05/2022,Yes,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,0,0,Yes
2233-FAGXV,Female,06/11/1974,,Yes,Month-to-month,Yes,Mailed check,24.3,132.25,0,0,No
5605-IYGFG,Female,22/03/1998,,Yes,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,0,0,No
7663-ZTEGJ,Male,28/01/1959,,Yes,One year,No,Credit card (automatic),100.55,2830.45,5,0,No
3935-TBRZZ,Male,08/12/1967,,Yes,One year,No,Mailed check,25.7,1110.5,2,0,No
8111-BKVDS,Female,12/03/1977,,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,0,0,No
2055-SIFSS,Female,02/10/1994,,Yes,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,0,0,No
2806-MLNTI,Male,06/11/1979,,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,0,0,No
8734-DKSTZ,Female,14/11/1957,,Yes,Month-to-month,No,Electronic check,85.95,858.6,0,0,No
4360-PNRQB,Male,07/05/1991,,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,0,0,No
6152-ONASV,Female,05/04/1984,,Yes,One year,No,Bank transfer (automatic),58.25,3975.7,0,0,No
9063-ZGTUY,Female,22/08/1986,30/07/2006,Yes,Month-to-month,Yes,Mailed check,19.4,1182.55,0,0,Yes
7781-HVGMK,Female,18/07/2002,,No,Two year,Yes,Credit card (automatic),65.2,4784.45,0,0,No
2181-UAESM,Male,30/11/1980,,Yes,Month-to-month,No,Electronic check,53.45,119.5,0,0,No
2957-LOLHO,Male,04/09/1977,27/07/2015,Yes,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,0,0,Yes
6048-NJXHX,Male,07/10/2002,,Yes,Two year,Yes,Electronic check,19.75,899.45,0,0,No
2320-SLKMB,Female,26/11/1954,,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,0,0,No
4980-URKXC,Male,27/07/1962,,Yes,One year,No,Bank transfer (automatic),20.85,720.05,0,0,No
4376-KFVRS,Male,13/07/1993,,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,0,0,No
5886-VLQVU,Male,18/02/1997,,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,0,0,No
3577-AMVUX,Male,29/05/1965,,Yes,Month-to-month,No,Mailed check,55.05,55.05,0,0,No
0771-WLCLA,Female,30/12/1980,,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,0,0,No
5628-RKIFK,Female,25/04/1953,,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,0,0,No
0206-TBWLC,Female,11/04/1976,,Yes,One year,Yes,Mailed check,114.65,6049.5,0,0,No
2937-FTHUR,Female,09/06/1970,,Yes,Month-to-month,No,Electronic check,64.8,1166.7,0,1,No
1910-FMXJM,Female,10/08/1999,,Yes,Month-to-month,No,Electronic check,80.4,2937.65,0,0,No
7752-XUSCI,Female,26/02/1966,19/11/2004,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,0,7,Yes
4110-PFEUZ,Female,06/05/1960,05/09/2019,Yes,Month-to-month,No,Mailed check,69.55,69.55,0,0,Yes
0732-OCQOC,Female,16/05/1958,,Yes,Two year,Yes,Bank transfer (automatic),25.05,1270.25,0,0,No
5168-MSWXT,Male,18/10/1965,,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,2,0,No
1090-ESELR,Male,31/10/1974,,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,2,0,No
8592-PLTMQ,Female,08/11/1959,,Yes,One year,No,Mailed check,24.7,1642.75,5,0,No
5760-WRAHC,Female,26/05/1984,,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,1,0,No
8847-GEOOQ,Male,05/09/1959,,No,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,3,0,No
0256-LTHVJ,Female,02/05/2001,13/12/2017,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,0,0,Yes
4785-FCIFB,Female,13/12/1958,,Yes,Two year,No,Mailed check,24.4,1417.9,0,0,No
8313-NDOIA,Female,03/03/1978,,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,0,0,No
5149-CUZUJ,Male,11/01/1988,,Yes,One year,No,Bank transfer (automatic),92.9,2768.35,0,0,No
0942-KOWSM,Female,10/02/1993,,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,0,0,No
4237-CLSMM,Male,25/04/1973,,Yes,Month-to-month,No,Mailed check,20,38,0,0,No
1452-VOQCH,Male,08/09/1958,,Yes,Month-to-month,Yes,Electronic check,75.1,75.1,0,0,No
4719-UMSIY,Male,22/05/1985,,Yes,Month-to-month,No,Mailed check,19.65,100.9,0,0,No
6614-VBEGU,Female,06/11/1955,,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,0,0,No
0880-TKATG,Male,29/03/1966,24/06/2011,Yes,Month-to-month,No,Electronic check,101.15,385.9,0,0,Yes
3811-VBYBZ,Male,01/03/2002,29/01/2016,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,0,0,Yes
1480-BKXGA,Male,09/06/1965,,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,0,6,No
2996-XAUVF,Male,10/08/1980,,No,Two year,Yes,Mailed check,40.05,2799.75,0,0,No
9076-AXYIK,Male,09/03/1971,,Yes,Two year,No,Electronic check,102.1,6538.45,0,0,No
5968-XQIVE,Male,25/12/1977,,Yes,One year,Yes,Electronic check,89.7,6588.95,2,0,No
8896-RAZCR,Female,08/07/1956,,Yes,Two year,No,Mailed check,19.9,868.1,0,0,No
4640-UHDOS,Female,01/07/1979,22/01/2022,Yes,Month-to-month,No,Electronic check,55.95,734.35,0,0,Yes
4933-IKULF,Female,14/12/1953,,Yes,One year,No,Mailed check,20.65,330.6,0,0,No
3583-EKAPL,Male,13/02/1964,19/09/2007,Yes,Month-to-month,Yes,Electronic check,55,55,0,0,Yes
1304-BCCFO,Male,30/10/1998,,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,0,0,No
4104-PVRPS,Male,18/06/1958,,Yes,Month-to-month,No,Mailed check,53.6,1315.35,0,0,No
9399-APLBT,Female,10/05/1953,22/04/2018,Yes,Month-to-month,Yes,Electronic check,74.7,74.7,0,0,Yes
2359-KMGLI,Male,06/09/1964,22/01/2009,Yes,Month-to-month,Yes,Electronic check,80.25,1861.5,0,0,Yes
3780-DDGSE,Male,19/01/1960,,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,0,0,No
4431-EDMIQ,Female,21/04/1959,,Yes,Month-to-month,Yes,Electronic check,75.7,554.05,2,0,No
0306-JAELE,Male,13/07/1962,22/05/2010,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,0,0,Yes
6227-HWPWX,Female,28/07/1959,18/06/2015,Yes,Month-to-month,No,Bank transfer (automatic),69,994.8,0,0,Yes
0486-LGCCH,Male,02/03/1974,,Yes,Two year,No,Mailed check,19.65,225.75,0,0,No
0447-BEMNG,Female,22/12/1967,10/05/2009,No,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,0,5,Yes
4612-SSVHJ,Female,06/07/1983,,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,0,0,No
5168-MQQCA,Female,19/01/1995,,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,3,0,No
5949-XIKAE,Female,29/05/1987,20/03/2012,Yes,Month-to-month,Yes,Electronic check,83.55,680.05,0,2,Yes
7971-HLVXI,Male,04/10/1971,,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,0,0,No
9094-AZPHK,Female,04/11/1979,,Yes,Month-to-month,Yes,Electronic check,100.15,1415,0,0,No
3649-JPUGY,Male,17/11/1952,,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,0,2,No
